,First Name,Last Name,Street Address,State,Postal Code,Email,Status,Recruit_id
4548,Rosalia,Cox,584 Rural Hill Road Nashville ,TN ,37217,Rosalia.Cox@gmail.com,Yellow Light,10a9a5476d85712dc69b8a6996f72acdd234a338
4549,Stephany,Wade,40 Highwood Drive Manchester ,CT ,06040,Stephany.Wade@gmail.com,Yellow Light,83b6f4d08ff7dc00d8ef11b8dc0d5aef0668254d
4550,Valerie,Guarino,1900 West Virginia Avenue Northeast Washington ,DC ,20002,Valerie.Guarino@gmail.com,Yellow Light,e580ab721c0160ca2c7a5f0dbc414a8827453441
4551,Robert,Callahan,36043 Soapberry Commons Fremont ,CA ,94536,Robert.Callahan@gmail.com,Yellow Light,4fdc166bfdcf2554dbfb4b2793f7b4de65b455d4
4552,Kelsi,Mohamed,150 Meadowview Street Marshfield ,MA ,02050,Kelsi.Mohamed@gmail.com,Green Light,702f5479ff48085a960d6f4cf9df786ca8608407
4553,Susan,Cabrera,134 Butternut Road Manchester ,CT ,06040,Susan.Cabrera@gmail.com,Green Light,89c5d67ec4662960108e31efe2f910d94642fbdd
4554,Joseph,Masters,6473 Zephyr Street Arvada ,CO ,80004,Joseph.Masters@gmail.com,Green Light,8083227f2003bee5cc79652454d3aadbbe79306f
4555,Barry,Hill,3 Carvel Circle Edgewater ,MD ,21037,Barry.Hill@gmail.com,Green Light,73cca8cffec044810e5fb17c3d0cf35e241fb722
4556,Sarah,Towle,1710 Massachusetts Avenue Southeast Washington ,DC ,20003,Sarah.Towle@gmail.com,Green Light,7f83362f0d5f16ebc3c815cf610a889345e17889
4557,David,Henkhaus,4821 Milner Drive Nashville ,TN ,37211,David.Henkhaus@gmail.com,Yellow Light,ce7fa5d77f311cce4b01fb91a597237308326770
4558,Paul,Bartsch,8358 WB&A Road Severn ,MD ,21144,Paul.Bartsch@gmail.com,Red Light,21f3f3ed0173d24b139fdd97da5e80c7c2820111
4559,Jesse,Mcveigh,32532 Jean Drive Union City ,CA ,94587,Jesse.Mcveigh@gmail.com,Yellow Light,b1ddb6182cb5cd281b24cf2f36448c8d9ef10660
4560,Candace,Johnson,2604 13th Street Savannah ,GA ,31408,Candace.Johnson@gmail.com,Yellow Light,2922912d97c4a237792d70da4fdabfcd68c47328
4561,Ken,Peno,6000 Parker Drive Deale ,MD ,20751,Ken.Peno@gmail.com,Yellow Light,e4b7c595556179d792e5ed0a53e5c6e2faa69832
4562,Janet,George,20370 California 116 Monte Rio ,CA ,95462,Janet.George@gmail.com,Yellow Light,be5ed1020e70a9c9265eb94b95bc4e2281d9248c
4563,Lelia,Ouellette,147 Willow Ridge Lane Indian Springs Village ,AL ,35124,Lelia.Ouellette@gmail.com,Red Light,08d5f29e52a50c676d63ab4aa043e1d7052b1eda
4564,Leila,Mosqueda,5701 North 67th Avenue Glendale ,AZ ,85301,Leila.Mosqueda@gmail.com,Yellow Light,4e3fc2d7fb7ee3755e0027cb4c26689e46b02e4e
4565,Danielle,Farrell,1313 Southwest 115th Place Oklahoma City ,OK ,73170,Danielle.Farrell@gmail.com,Yellow Light,53da54aa9b3729ff8aa2b297afee14320ac81776
4566,Sara,Wiker,804 Old Coach Place Nashville ,TN ,37076,Sara.Wiker@gmail.com,Red Light,4a00c1bc3ca965e363b88856008890439ae9c044
4567,Patricia,Davis,5222 Nick Road Shady Side ,MD ,20764,Patricia.Davis@gmail.com,Red Light,e224bf55564bca7d5dba87173c187b3003448773
4568,Jennifer,Tyson,1413 G Street Anchorage ,AK ,99501,Jennifer.Tyson@gmail.com,Red Light,83fa9d7f57c7de6be969ce82e6268bb5600301a4
4569,Melvin,Edelman,2909 Minnesota Avenue Lynn Haven ,FL ,32444,Melvin.Edelman@gmail.com,Yellow Light,69154aa0418ed9ade65c8c35b005ca3de8a0738b
4570,Ben,Mcdonald,37122 Contra Costa Avenue Fremont ,CA ,94536,Ben.Mcdonald@gmail.com,Red Light,a6b5e3f871bb948e644d5a3d0d319f8c5d5007f2
4571,Natalia,Watkins,2505 North Hampton Court Fayetteville ,AR ,72703,Natalia.Watkins@gmail.com,Red Light,28209ce4353c0e3ae00f0674ab554c39cb223052
4572,Adrian,Rosado,240 54th Avenue North Nashville ,TN ,37209,Adrian.Rosado@gmail.com,Green Light,cb0480975b24d0016cd37448ca7e1cf91dc3a001
4573,Leonard,Ballard,600 Marshall Street Louisville ,KY ,40202,Leonard.Ballard@gmail.com,Red Light,1a454bc4326aeb5e37841d528e688cefc84da6bf
4574,Margaret,Mathis,23 Florida Avenue Northeast Washington ,DC ,20002,Margaret.Mathis@gmail.com,Yellow Light,f32ace6f99f6d04fd173e17f658e47787f6c875d
4575,Matthew,Obrien,222 Rockcrest Way Louisville ,KY ,40245,Matthew.Obrien@gmail.com,Red Light,9d1c14b43666c0557561b89b4b6b7eb507558e56
4576,Rusty,Comer,42 Adams Road Greenfield ,MA ,01301,Rusty.Comer@gmail.com,Yellow Light,cf7a3fdb0c5246ba5de2bba2c65b81a17585184c
4577,Robert,Tweed,27 Leary Drive Savannah ,GA ,31406,Robert.Tweed@gmail.com,Red Light,f67bff9db2aa9c7a70aa5a2c62487a5812eb01a1
4578,Juliann,Gilchrist,1109 East 35th Street Savannah ,GA ,31404,Juliann.Gilchrist@gmail.com,Green Light,fa6214341efebc29f8ff40c9a87ce425aaf42d91
4579,David,Phillips,429 Dennison Ridge Drive Manchester ,CT ,06040,David.Phillips@gmail.com,Red Light,3fdb2f6fc6f8f40d25fbe6a9ca778d491b4cf2b1
4580,Jonathan,Birks,17722 North 79th Avenue Glendale ,AZ ,85308,Jonathan.Birks@gmail.com,Red Light,d2b18ec0a54428f0fc2f5286e3ab618a34a18d8f
4581,Russell,Moreno,90 Mountain Street Bristol ,VT ,05443,Russell.Moreno@gmail.com,Red Light,52b965484e7e1e1afb031913b454688d32cef8e1
4582,Elias,Bourdeau,7 Cloutman Street Salem ,MA ,01970,Elias.Bourdeau@gmail.com,Red Light,b7d7f88d23615e55f594f5bb4e665a314e495757
4583,Kathy,Meier,4601 Reka Drive Anchorage ,AK ,99508,Kathy.Meier@gmail.com,Yellow Light,7f781abeb4d4cf2a4092a213f8136983a8423ed2
4584,Dustin,Clawson,10313 Durham Drive Oklahoma City ,OK ,73162,Dustin.Clawson@gmail.com,Red Light,1f4f22a18a9f0995cd91a498cd6491515553c8b4
4585,Timothy,Mills,5170 Hickory Hollow Parkway Nashville ,TN ,37013,Timothy.Mills@gmail.com,Green Light,3a89b91fc68f7a512f858409c5893e0450f7b8cc
4586,Alejandro,Delaney,3579 2nd Avenue Edgewater ,MD ,21037,Alejandro.Delaney@gmail.com,Red Light,5bd51d65145242c36cbeb5cf7e155bd6e8a43f1a
4587,Keith,Wisman,35 Lakewood Circle South Manchester ,CT ,06040,Keith.Wisman@gmail.com,Red Light,9f93fab8131666388cc5860ee27d5eb16b1ea01e
4588,Avery,Williams,404 Dewey Street Woodford ,VT ,05201,Avery.Williams@gmail.com,Yellow Light,7ff347c7c0c5208fcc94ce0b90f7e706dfcfa77b
4589,Stephen,Ovando,313 Post Road Rutland ,VT ,05701,Stephen.Ovando@gmail.com,Yellow Light,9c4a29e149508f60959885573b9b3b29ccf68b0c
4590,Daniel,Gibson,13 Warren Avenue Somerville ,MA ,02143,Daniel.Gibson@gmail.com,Green Light,ffebb415d70ef40dfe35126653c7e35cc26558d3
4591,Howard,Borel,10129 Spring Gate Drive Louisville ,KY ,40241,Howard.Borel@gmail.com,Red Light,a88313d5868b9e8bb304573210a770996a3fed3e
4592,Ethel,Sawyer,2324 North Briarwood Lane Fayetteville ,AR ,72703,Ethel.Sawyer@gmail.com,Yellow Light,9294b4fe39c8fca0d813f22cbd4dc6e55f10149e
4593,Wendell,Jones,230 East 8th Street Edmond ,OK ,73034,Wendell.Jones@gmail.com,Green Light,dd235e936222fd3dc76714afa4b70dd9ba32073b
4594,Angela,Fulton,2195 Cantelou Road Montgomery ,AL ,36108,Angela.Fulton@gmail.com,Red Light,e4cdbfb7d079d4ca02e87547db9ba1380bc3e873
4595,Louis,Richardson,2223 North Fernwood Court Savannah ,GA ,31404,Louis.Richardson@gmail.com,Red Light,cbb1fdc3c6d07ebd7b5234e7fcb2f70eb913c924
4596,Sharon,Schulze,6444 North 67th Avenue Glendale ,AZ ,85301,Sharon.Schulze@gmail.com,Green Light,cf21e68c66a104a4b3a75a133b1052dae27fe4ba
4597,Karl,Russell,1353 West 27th Avenue Anchorage ,AK ,99503,Karl.Russell@gmail.com,Red Light,7818287c162aeafabedcc2b826fb03a4e894ca45
4598,Fred,Johnson,2504 Longest Avenue Louisville ,KY ,40204,Fred.Johnson@gmail.com,Green Light,1788fbcefec51290672381325bd68dfd962260d1
4599,Janice,Leblanc,23501 Ida Lane Hayward ,CA ,94541,Janice.Leblanc@gmail.com,Yellow Light,d8a95b25162ab61364bf9d2fdcef40afb2feb8bc
4600,Katherine,Lepley,7071 Senators Drive Montgomery ,AL ,36117,Katherine.Lepley@gmail.com,Yellow Light,0d265fac3d96d366434a66a01793b9f7f2165fe9
4601,Danielle,Cornett,60 Montgomery Street Springfield ,MA ,01151,Danielle.Cornett@gmail.com,Red Light,3db928cf30ba2e25d91297d1b7723c14ae8ac3c3
4602,Elizabeth,Chesser,7326 North 62nd Avenue Glendale ,AZ ,85301,Elizabeth.Chesser@gmail.com,Yellow Light,4dee0602fabbbf7d5a57bfaadde0f446d9f07736
4603,Travis,Barba,77 Shadow Brook Estates South Hadley ,MA ,01075,Travis.Barba@gmail.com,Green Light,2547cf47cfaccb332fbe8b9a471c32c304748024
4604,Jason,Noel,1333 Kenyon Street Northwest Washington ,DC ,20010,Jason.Noel@gmail.com,Yellow Light,35c0e41e2a391801bc00821fc94691f7a040f623
4605,Jacqueline,Salter,2147 Millhaven Drive Edgewater ,MD ,21037,Jacqueline.Salter@gmail.com,Red Light,92c091b66215151acd9e0d7f5110c3c1e29657d3
4606,Mitchell,Faison,7230 Montagne Circle Anchorage ,AK ,99507,Mitchell.Faison@gmail.com,Red Light,77aeea534868c535d916ef8df23a9709853fafe2
4607,Jerry,Hansen,323 Southeast 23rd Street Oklahoma City ,OK ,73129,Jerry.Hansen@gmail.com,Green Light,852aa1b2c4f2515ac223abb70cf6e649cced9711
4608,Adam,Salo,5575 South Dakota Avenue Northeast Washington ,DC ,20011,Adam.Salo@gmail.com,Red Light,357155d363690562651625363e6f984fbb3ec4e5
4609,Shannon,Shapiro,1309 Southwest 71st Terrace Oklahoma City ,OK ,73159,Shannon.Shapiro@gmail.com,Yellow Light,a795624ad9c70b7e6ee0ed48a93c884f9e413db7
4610,Virgie,Reid,1699 Chatham Parkway Savannah ,GA ,31405,Virgie.Reid@gmail.com,Green Light,791cee6ec5c4027170613a81fe0e643259fd139b
4611,Lily,Mitchell,14 6th Street Medford ,MA ,02155,Lily.Mitchell@gmail.com,Yellow Light,756bda8afb81730dd750d833d09a9b4a79282f8a
4612,Christopher,Salinas,732 Kevin Court Oakland ,CA ,94621,Christopher.Salinas@gmail.com,Red Light,c06b47ffd62261bc5d0cd26d03342247a4a46581
4613,Stanford,Gundrum,7416 West Maryland Avenue Glendale ,AZ ,85303,Stanford.Gundrum@gmail.com,Red Light,1e9e0d952a7fb8c63c2eae67f84060a75c7c201c
4614,Gregorio,Reimer,2552 Massachusetts Avenue Northwest Washington ,DC ,20008,Gregorio.Reimer@gmail.com,Yellow Light,62a10c52c43b1e82e4e8fd1a7ce9a2d560aad403
4615,Kelvin,King,327 Fairway Boulevard Panama City Beach ,FL ,32407,Kelvin.King@gmail.com,Red Light,3ccc56958a624b6647cf457b258909cb2e452ff4
4616,Donald,Young,329 Mill Road Montpelier ,VT ,05602,Donald.Young@gmail.com,Yellow Light,5e257cdb7a8cf9e14fd10eb7d96eec0c3c8bb548
4617,Cynthia,Faulk,6373 West Golden Lane Glendale ,AZ ,85302,Cynthia.Faulk@gmail.com,Yellow Light,09ffa58f5a69a50ca50a8347cccceb5912d97f58
4618,Rusty,Bell,1804 Calhoun Avenue Panama City ,FL ,32405,Rusty.Bell@gmail.com,Yellow Light,4dbe0fb4c752c1e9e4d1c301c4f23f6ac95d3034
4619,Michelle,Green,9904 Daniel Drive Louisville ,KY ,40118,Michelle.Green@gmail.com,Yellow Light,c5adee716ef7c480df57b12cf03020ae817284d6
4620,Pattie,Davis,7573 National Drive Livermore ,CA ,94550,Pattie.Davis@gmail.com,Red Light,7787a7c9f77a60883c1ee636b170b3e6f358ae54
4621,Travis,Frazier,1056 Cayer Drive Glen Burnie ,MD ,21061,Travis.Frazier@gmail.com,Green Light,76003bf7f6139cea63207f3498362f610a0fc477
4622,Christopher,Lindsey,308 School Avenue Panama City ,FL ,32401,Christopher.Lindsey@gmail.com,Yellow Light,76e5a7d9fb513b056e0d7ff5d25a60188f435266
4623,Sherman,Macko,150 Meadowview Street Marshfield ,MA ,02050,Sherman.Macko@gmail.com,Green Light,4b8c630644eb29bb0c7bc8ac73eedfaee9018106
4624,Brittany,Rushing,3420 Northwest 41st Street Oklahoma City ,OK ,73112,Brittany.Rushing@gmail.com,Green Light,dc4114cbc52125fdaa0e252104a3b65ba413cb35
4625,Miguel,Ayers,846 Allen Road Nashville ,TN ,37214,Miguel.Ayers@gmail.com,Green Light,5bc0887f096c9d6c88aabaa67d31521fd06350f3
4626,Lisa,White,2636 Knollwood Drive Montgomery ,AL ,36116,Lisa.White@gmail.com,Yellow Light,6445a2ba4a1f5fae6316fa216e4b0df1fa0bbf5c
4627,Barbara,Stephens,6022 West Alice Avenue Glendale ,AZ ,85302,Barbara.Stephens@gmail.com,Yellow Light,464d901a0827f0429e8d4fbeaf3dd771b3d423c2
4628,Johnny,Campos,6436 Stoney Point Road Panama City ,FL ,32404,Johnny.Campos@gmail.com,Red Light,e5f105c3e03ad3e7c9aa84d42ded6a0537bb1093
4629,Elizabeth,Bruggeman,8378 Cole Street Arvada ,CO ,80005,Elizabeth.Bruggeman@gmail.com,Yellow Light,39f69f055052f98cbf503e5041b8cc3eec2e5fa2
4630,Roberta,Brown,17615 Center Drive Fountain ,FL ,32438,Roberta.Brown@gmail.com,Yellow Light,9a099bd5471819df69421d1340b460873d00ca86
4631,Lisa,Starnes,3762 Royalton Turnpike Barnard ,VT ,05068,Lisa.Starnes@gmail.com,Green Light,fab264af029b8f4ad553982b9ab8b1dfc3aa0737
4632,Marlyn,Moten,460 Woodbridge Street Manchester ,CT ,06042,Marlyn.Moten@gmail.com,Red Light,b8d51e8a776a334a171faf89ab2d34d43897e667
4633,Earlene,Nelson,731 Mumford Street Anchorage ,AK ,99508,Earlene.Nelson@gmail.com,Green Light,80d476a33223f5e00f785c32284859c93ed468c2
4634,Shayne,Castro,814 Keswick Boulevard Louisville ,KY ,40217,Shayne.Castro@gmail.com,Yellow Light,e6e544100733e4112badcbb2b919859df4dfd0cf
4635,Dan,Shaw,102 Old Depot Road Farmington ,AR ,72730,Dan.Shaw@gmail.com,Green Light,582110614aa3cb297b8010d96cf82d8c8586f57c
4636,Cristina,Bell,2237 Northwest 18th Street Oklahoma City ,OK ,73107,Cristina.Bell@gmail.com,Green Light,f89c38ce5f20b2b3aefebe274e46dedfd636356c
4637,Yasmin,Bradford,31 Hills Point Road Charlotte ,VT ,05445,Yasmin.Bradford@gmail.com,Yellow Light,8c7907793bd57100b4dc2fc642b2113f21cca773
4638,Daniel,Roberts,1744 Shoreham Drive Montgomery ,AL ,36106,Daniel.Roberts@gmail.com,Red Light,b634aa0f43c2b8f4defaa8a713aa297aa43cae3c
4639,Lola,Schreiber,1817 Southeast 14th Street Moore ,OK ,73160,Lola.Schreiber@gmail.com,Red Light,9b0142e0d95577ae9efcf196dec5fb4d102c3298
4640,Deborah,Graeser,6029 Wright Street Arvada ,CO ,80004,Deborah.Graeser@gmail.com,Yellow Light,21ea8b738d715f6054530d3486dcdbf99cab1008
4641,Latonya,Trimble,1123 Glenwood Avenue Nashville ,TN ,37204,Latonya.Trimble@gmail.com,Red Light,e449200088a1f976d2e6db241057e421343e044a
4642,Concha,Demers,1123 Glenwood Avenue Nashville ,TN ,37204,Concha.Demers@gmail.com,Green Light,646c3235496b974f8a3a1c410aab00581a6cf536
4643,Dale,Gonzales,4113 Holiday Drive Panama City ,FL ,32408,Dale.Gonzales@gmail.com,Red Light,2e659b4ba2f2c72784fe8fb35325e988c94b9030
4644,Carl,Shields,4303 Ashleycreek Court Louisville ,KY ,40241,Carl.Shields@gmail.com,Yellow Light,5a03b9054a643255a0e35b8b890d39ae7690aee9
4645,Todd,Rogers,813 Linda Lane Panama City Beach ,FL ,32407,Todd.Rogers@gmail.com,Red Light,329983e8bcf4b7eb9491b332b7556a13ce44cab0
4646,Cynthia,To,4604 Virginia Loop Road Montgomery ,AL ,36116,Cynthia.To@gmail.com,Red Light,b8800e0847816613dba59f50a8ec4158df97a2f5
4647,Timothy,King,1 Blue Jay Terrace Wareham ,MA ,02571,Timothy.King@gmail.com,Green Light,db14f6fb8b50db68f51e3340ed6d496ad9238185
4648,Beckie,Crowell,5224 Wasena Avenue Baltimore ,MD ,21225,Beckie.Crowell@gmail.com,Red Light,bf6b96c59c73bceb5e46bc4dab819e3a9864d94e
4649,Hector,Murphy,8304 Glaser Lane Louisville ,KY ,40291,Hector.Murphy@gmail.com,Green Light,af85094c341e007368ade0bd2870af1907bfe76a
4650,William,Davis,2 Green Street Underhill ,VT ,05489,William.Davis@gmail.com,Green Light,7bf94bdaf2cb29b89b4838ed36b4749e229b654a
4651,Karie,Korte,222 Rockcrest Way Louisville ,KY ,40245,Karie.Korte@gmail.com,Green Light,320182602e61f1ddb1673218333924e3e129e5d2
4652,Henry,Ray,12460 West Solano Drive Litchfield Park ,AZ ,85340,Henry.Ray@gmail.com,Yellow Light,54838019b58bbee809e13d01d3fe17ec7f255e70
4653,Louis,Wood,24647 Patricia Court Hayward ,CA ,94541,Louis.Wood@gmail.com,Green Light,25801f9b583c940a0d47c6fb90819dd2855f9065
4654,John,Rombough,2315 Chestnut Street Montgomery ,AL ,36107,John.Rombough@gmail.com,Red Light,237c004f7fbe5ce4c038695fed1da048c0c20257
4655,May,Goldsmith,6407 West Monte Cristo Avenue Glendale ,AZ ,85306,May.Goldsmith@gmail.com,Yellow Light,de3163b1718eb35bf91a45388185253c1df4ee8e
4656,Martha,Philip,16133 Hillsborough Boulevard Port Charlotte ,FL ,33954,Martha.Philip@gmail.com,Yellow Light,f8f4463371e6414de352214cb8f1b06792bf0c06
4657,Steven,Colburn,5600 Carmichael Road Montgomery ,AL ,36117,Steven.Colburn@gmail.com,Red Light,7a8979d3886d91de76ef06eebf78282465b91d8a
4658,Carol,Lemons,615 Q Street Northwest Washington ,DC ,20001,Carol.Lemons@gmail.com,Yellow Light,c57b2fa28377001235db04ee2dc2b3df1b176d85
4659,John,Meadows,125 Summer Street Manchester ,CT ,06040,John.Meadows@gmail.com,Red Light,b304b649118f58fbd1c0130d2fb417419cfd59a5
4660,Elvira,Jones,61 Callahan Way Mammoth Lakes ,CA ,93546,Elvira.Jones@gmail.com,Green Light,90bc1f792407261ebd6dd9371cf05ccb5118ac78
4661,James,Gray,1304 Northern Hills Road Norman ,OK ,73071,James.Gray@gmail.com,Green Light,fa728d36040c5e290c33157795071c4b6fbfbd6c
4662,Dana,Darnley,3517 S Street Northwest Washington ,DC ,20007,Dana.Darnley@gmail.com,Red Light,67eeaf0658af7cec7cf6db6d9a59ed6e281419b6
4663,William,Gonsales,996 Ed Noble Parkway Norman ,OK ,73072,William.Gonsales@gmail.com,Yellow Light,b0ebe65e5775658e78510ab25f02e9c25b7d3bf2
4664,Jessica,Hairston,15 Taft Street Quincy ,MA ,02169,Jessica.Hairston@gmail.com,Yellow Light,40da8d0f2a89411bed2a04b41ad0eaf1318a320b
4665,Troy,Case,2807 Huxley Place Fremont ,CA ,94555,Troy.Case@gmail.com,Green Light,0a272d75475999befe5f9a0c785bdcccd8a4f5e0
4666,Kathleen,Wynn,5 Meadow Lane Rutland ,VT ,05701,Kathleen.Wynn@gmail.com,Red Light,d4c537faab5be864273e5be3a1fc2c1abd43835a
4667,Irving,Robinson,1699 Chatham Parkway Savannah ,GA ,31405,Irving.Robinson@gmail.com,Red Light,e1c1f1fd406077bd31c0c1f5115c274a690d2461
4668,Mike,Welke,125 John Street Santa Cruz ,CA ,95060,Mike.Welke@gmail.com,Red Light,c4dd56a640646b6c4cca4d87430fff7b42b0000e
4669,Earl,Barrientos,5108 Bass Place Southeast Washington ,DC ,20019,Earl.Barrientos@gmail.com,Red Light,eceece3db854c8bf3d5d84c616ce19522d8e595a
4670,Geneva,Gillespie,3033 Aubert Avenue Louisville ,KY ,40206,Geneva.Gillespie@gmail.com,Yellow Light,26ee6ef8151122e143dd059caa0ecd802ad65d18
4671,Rita,Siefert,24 Lawton Road Manchester ,CT ,06042,Rita.Siefert@gmail.com,Red Light,5f4e653fdf299bffec21484c563b2d50b6571a3f
4672,Dorothy,Ratledge,44 Campfield Road Manchester ,CT ,06040,Dorothy.Ratledge@gmail.com,Green Light,ee37fe30da9f59e64ab31887745e10138429094c
4673,Keith,Betts,8293 Grayson Grove Montgomery ,AL ,36117,Keith.Betts@gmail.com,Red Light,c916fc58d95f3f03797192dbf4b316c8e2a94a1b
4674,Robert,Kittle,108 Croft Drive Manchester ,CT ,06042,Robert.Kittle@gmail.com,Green Light,04309662f379cd531891970823e7fc1cfdb2aaed
4675,Janet,Deane,320 South Ramblin Oaks Drive Moore ,OK ,73160,Janet.Deane@gmail.com,Green Light,1284371a18fcabfd8924851cf9703adb4f58210c
4676,Lynn,Hooker,533 Forest Ridge Court Montgomery ,AL ,36109,Lynn.Hooker@gmail.com,Red Light,2992c68074d1d996cc078f8f4ac775f7878b66e7
4677,Adelina,Hutchinson,22219 Panama City Beach Parkway Panama City Beach ,FL ,32413,Adelina.Hutchinson@gmail.com,Yellow Light,e0940c83a6f9836a463880a35c90f2eee6ef58e6
4678,Kellie,Taylor,2140 East 56th Avenue Anchorage ,AK ,99507,Kellie.Taylor@gmail.com,Green Light,f62c6ae59bc2b52381b61b2f9d12f8bd21b6d450
4679,Neal,Vera,1129 I Street Anchorage ,AK ,99501,Neal.Vera@gmail.com,Green Light,6ef45acdca2dbd3c93f76b98f20a776abef58f73
4680,Orville,Mierzwiak,6740 West Montebello Avenue Glendale ,AZ ,85303,Orville.Mierzwiak@gmail.com,Red Light,94fb6bfd95c908b199e78a19b12432456302cce2
4681,Dominica,Gardner,1113 West Trinity Lane Nashville ,TN ,37218,Dominica.Gardner@gmail.com,Red Light,efed813298b99eb0693e4b8bf4dfaa38d9c1cd7d
4682,Sara,Bernard,22825 North 74th Lane Glendale ,AZ ,85310,Sara.Bernard@gmail.com,Red Light,97ad37bef7da1749f32ec8ee2b4f2afea80e509b
4683,Michael,Mckee,2209 East Manor Drive Fayetteville ,AR ,72701,Michael.Mckee@gmail.com,Yellow Light,74cc5c5db46ffed74d79a8722039a174a4bdeb99
4684,Hope,Harris,126 Marjorie Lane Manchester ,CT ,06042,Hope.Harris@gmail.com,Red Light,dce50c999f0fc653e623a80e2a8438d15c0d02a6
4685,Jackie,Trotter,53 Philip Road Manchester ,CT ,06040,Jackie.Trotter@gmail.com,Green Light,41249323fb7f92d1e42c9e95c7bfd70d7c3b1e7e
4686,Harry,Killeagle,314 Cherrywood Drive Moore ,OK ,73160,Harry.Killeagle@gmail.com,Red Light,f3f5e2d789c978481a8517acadab669f9cf2a066
4687,Ezra,Butts,232 Maine Avenue Panama City ,FL ,32401,Ezra.Butts@gmail.com,Red Light,7a4cf815e966820ded8cb1e2efbdd0c97cb9912c
4688,Geraldine,Beek,295 Townes Drive Nashville ,TN ,37211,Geraldine.Beek@gmail.com,Yellow Light,01088afa91b9e10cf674516331d9787c9d8130b2
4689,Leslie,Jones,5128 West Carol Avenue Glendale ,AZ ,85302,Leslie.Jones@gmail.com,Red Light,3a8b6168e08b0d581ac330283de4fffa8b7dd531
4690,Mario,Spicer,5434 Cedar Ash Crossing Nashville ,TN ,37013,Mario.Spicer@gmail.com,Yellow Light,493c1085a9f2358cf0353e89cc0f2c543d269c9e
4691,Janice,Campbell,68 Bigelow Street Manchester ,CT ,06040,Janice.Campbell@gmail.com,Red Light,1438ff5e86db8e0b1f1d7582df82ec9c146b4e19
4692,Brandon,Jasper,8467 Chase Drive Arvada ,CO ,80003,Brandon.Jasper@gmail.com,Yellow Light,c292301c87a503e376536b8affb3b3b02ac323ce
4693,Brian,Johnson,86 Pine Street Cambridge ,MA ,02139,Brian.Johnson@gmail.com,Green Light,f80362d5a06cbb39b77957b52f8ceff363bede70
4694,Elvira,Valenzvela,612 Penn Lane Moore ,OK ,73160,Elvira.Valenzvela@gmail.com,Yellow Light,100d942a9b9d26212aded42a089c4926060add98
4695,Roselyn,Brown,1907 18th Avenue South Nashville ,TN ,37212,Roselyn.Brown@gmail.com,Red Light,fd5be1f182d61413aeb63d66b37aed0e1718b37d
4696,Vicki,Martin,2140 Colony Loop Anchorage ,AK ,99507,Vicki.Martin@gmail.com,Green Light,694c70f2072269b84da767149b678655c36af974
4697,Jean,Eaker,130 Old Route 103 Chester ,VT ,05143,Jean.Eaker@gmail.com,Green Light,1d6e910e02b9626cbaadea5588104c7360cd881d
4698,Randall,Wallace,100 Birney Street Peabody ,MA ,01960,Randall.Wallace@gmail.com,Green Light,339f07598f2412f4f408b1824d6bce6a3170e3a2
4699,Victor,Haddix,12013 Blue Moon Avenue Oklahoma City ,OK ,73162,Victor.Haddix@gmail.com,Green Light,a506b5ed79416d305504a8e1738b4730869db5a4
4700,Wilma,Marshall,142 Ash Drive Montgomery ,AL ,36117,Wilma.Marshall@gmail.com,Yellow Light,6f67fa1673a2cd0f1e9a2a7d5e312b63b0d92070
4701,Crystal,Jugo,115 Falkirk Street Savannah ,GA ,31407,Crystal.Jugo@gmail.com,Green Light,0c20a2219080cbac5a9c9dad14129bb2be014cd5
4702,Tatiana,Hardy,1544 Kenilworth Avenue Northeast Washington ,DC ,20019,Tatiana.Hardy@gmail.com,Red Light,f28be7870079677dd43c97fa50f93f5d70b99ab7
4703,Kathleen,Lockridge,7 Oliver Street Athol ,MA ,01331,Kathleen.Lockridge@gmail.com,Green Light,63b92eb462de8068ae9ac15e7349ea0de8c45761
4704,Cora,Dunlap,11102 Little Rock Court Louisville ,KY ,40241,Cora.Dunlap@gmail.com,Red Light,eb6e1298693a3be3bdd7eea953536606e43e3e6b
4705,Mary,Wallen,1263 Evarts Street Northeast Washington ,DC ,20018,Mary.Wallen@gmail.com,Green Light,869b280027e817b83f0aeb1a17ebb6f9386c1bf7
4706,Virginia,Bryson,604 Northwest 118th Street Oklahoma City ,OK ,73114,Virginia.Bryson@gmail.com,Green Light,d35ac9a7354607cac8190b4e2de4ecdfbaa29732
