,Date,First Name,Last Name,Street Address,State,Postal Code,Email,Status,Notes,Recruit_id,Trainer_id
6570,01/10/2023,Kevin,Rudnick,5222 West Laurie Lane Glendale ,AZ ,85302,Kevin.Rudnick@gmail.com,Red Light,N/A,10f9b6e6ebacc96d56775b64dba73b95d44e6e4e,9e6a55b6b4563e652a23be9d623ca5055c356940
6571,03/16/2023,Lee,Larsen,169 Avenida Drive Berkeley ,CA ,94708,Lee.Larsen@gmail.com,Red Light,N/A,48a3b17b259a817e095d3f7a0c1217557d57b6c7,1574bddb75c78a6fd2251d61e2993b5146201319
6572,12/01/2022,Patricia,Korbal,6950 Reno Drive Arvada ,CO ,80002,Patricia.Korbal@gmail.com,Yellow Light,N/A,58b362d797978733a74c21fbacc2d59822435c45,91032ad7bbcb6cf72875e8e8207dcfba80173f7c
6573,02/23/2023,Marilyn,Ballou,268 Glengary Garth Glen Burnie ,MD ,21061,Marilyn.Ballou@gmail.com,Yellow Light,N/A,760e00e3219af267ce09db4e15e9eb3703c5cfd0,92cfceb39d57d914ed8b14d0e37643de0797ae56
6574,03/29/2022,George,Valadez,10277 West 52nd Place Wheat Ridge ,CO ,80033,George.Valadez@gmail.com,Yellow Light,N/A,3fd6ac6fbba4b83194685d1daa9d8c1a5a2e2b9f,98fbc42faedc02492397cb5962ea3a3ffc0a9243
6575,10/18/2021,Vivian,Miller,5615 West Villa Maria Drive Glendale ,AZ ,85308,Vivian.Miller@gmail.com,Green Light,N/A,cd39fd31a1afe52612660b769fa8e1d8394daebb,12c6fc06c99a462375eeb3f43dfd832b08ca9e17
6576,09/19/2022,Jill,Luvene,913 Fallview Trail Nashville ,TN ,37211,Jill.Luvene@gmail.com,Green Light,N/A,11b3a3540f5d0c337e3037773d543869f170d49b,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f
6577,05/02/2022,Rolando,Morgan,521 East 4th Street Panama City ,FL ,32401,Rolando.Morgan@gmail.com,Yellow Light,N/A,61f4e260b151431c60cee4f3c56e4a10ac2672f6,22d200f8670dbdb3e253a90eee5098477c95c23d
6578,01/25/2021,John,Price,20933 River Park Drive Anchorage ,AK ,99577,John.Price@gmail.com,Red Light,N/A,399f114b3fb5151b09afe6b3bdd9722a7e7f6ad4,bd307a3ec329e10a2cff8fb87480823da114f8f4
6579,07/23/2020,Vicki,Martin,1641 Kramer Street Northeast Washington ,DC ,20002,Vicki.Martin@gmail.com,Green Light,N/A,694c70f2072269b84da767149b678655c36af974,1b6453892473a467d07372d45eb05abc2031647a
6580,05/04/2023,Annie,Watt,2075 Archer Drive Fayetteville ,AR ,72701,Annie.Watt@gmail.com,Red Light,N/A,71df85e75da98be1e3e354da944ed82f8977dfd3,da4b9237bacccdf19c0760cab7aec4a8359010b0
6581,04/24/2020,Orville,Pollard,17361 Baronoff Avenue Anchorage ,AK ,99577,Orville.Pollard@gmail.com,Green Light,N/A,0b4ef40f8c6a783319e3cd61911e7d8d00e9b014,ca3512f4dfa95a03169c5a670a4c91a19b3077b4
6582,07/13/2022,Gloria,Mcmorris,90 Via Verde San Lorenzo ,CA ,94580,Gloria.Mcmorris@gmail.com,Green Light,N/A,e803f2ae5704b96bf350988f19f2c58e8d71aab7,0286dd552c9bea9a69ecb3759e7b94777635514b
6583,07/26/2020,Jeanie,Jenks,9176 Ellis Way Arvada ,CO ,80005,Jeanie.Jenks@gmail.com,Red Light,N/A,6e1e7c6d172b16a34793f7c4c09818c2cef02665,ac3478d69a3c81fa62e60f5c3696165a4e5e6ac4
6584,08/29/2021,Cecil,Barger,5005 North Miller Avenue Oklahoma City ,OK ,73112,Cecil.Barger@gmail.com,Red Light,N/A,a074ec2d193bf6b289d6abc93a4a7f5e961c4596,17ba0791499db908433b80f37c5fbc89b870084b
6585,11/14/2020,Emma,Baltz,8642 Yule Street Arvada ,CO ,80007,Emma.Baltz@gmail.com,Yellow Light,N/A,1bba1ebcc8c1d9accf58be6b2c4a9481b82173de,7b52009b64fd0a2a49e6d8a939753077792b0554
6586,10/30/2021,Thomas,Mcginn,13531 West 72nd Drive Arvada ,CO ,80005,Thomas.Mcginn@gmail.com,Yellow Light,N/A,f421e6aa10e52159a7ef3d641f2c242d1b961ff8,7b52009b64fd0a2a49e6d8a939753077792b0554
6587,02/26/2023,Nicholas,Davis,6483 West 76th Avenue Arvada ,CO ,80003,Nicholas.Davis@gmail.com,Yellow Light,N/A,2f691aac4c81c31f93296bbedebfde6aaf82e323,0ade7c2cf97f75d009975f4d720d1fa6c19f4897
6588,03/11/2021,Regina,Freeman,4809 Trappers Ridge Nashville ,TN ,37013,Regina.Freeman@gmail.com,Red Light,N/A,42fcf5252e39864875b378d41bee45e1cf7982a8,902ba3cda1883801594b6e1b452790cc53948fda
6589,08/31/2021,Ernest,Grise,800 Old Stage Road Glen Burnie ,MD ,21061,Ernest.Grise@gmail.com,Red Light,N/A,d69272c84996d7b03afd8e12bad1e9e3b3105e16,ac3478d69a3c81fa62e60f5c3696165a4e5e6ac4
6590,05/24/2021,Angie,Smith,23622 Greatland Drive Anchorage ,AK ,99567,Angie.Smith@gmail.com,Yellow Light,N/A,b5197a4d39ad1904844159c87ac6a8445bc0d18a,12c6fc06c99a462375eeb3f43dfd832b08ca9e17
6591,09/05/2021,Mary,Grimes,200 Pheasant Avenue Louisville ,KY ,40118,Mary.Grimes@gmail.com,Green Light,N/A,5d2d6317d6c370607f642f5c7b1ecc8d522c61e7,f6e1126cedebf23e1463aee73f9df08783640400
6592,02/05/2023,Carol,Pyle,10632 Admiral Court Oklahoma City ,OK ,73162,Carol.Pyle@gmail.com,Green Light,N/A,8a1f10a2dd7d3ae621bda306990549d3d7e3232e,f1f836cb4ea6efb2a0b1b99f41ad8b103eff4b59
6593,07/05/2022,Monique,Brady,1890 Orchard View Road Roseville ,CA ,95747,Monique.Brady@gmail.com,Green Light,N/A,3054fa1846dfb05f82de25b5547e6af67058e8d0,17ba0791499db908433b80f37c5fbc89b870084b
6594,08/16/2021,Rayford,Mckinney,112 West Center Street Fayetteville ,AR ,72701,Rayford.Mckinney@gmail.com,Red Light,N/A,312999896ded233df298014c498cfee28dbcc703,12c6fc06c99a462375eeb3f43dfd832b08ca9e17
6595,02/26/2023,Deborah,Winchester,5747 West Missouri Avenue Glendale ,AZ ,85301,Deborah.Winchester@gmail.com,Green Light,N/A,a9f8cc64e76779fb052fbc8cb36377fef201eb73,98fbc42faedc02492397cb5962ea3a3ffc0a9243
6596,07/01/2021,Allison,Sunderman,16896 West 85th Lane Arvada ,CO ,80007,Allison.Sunderman@gmail.com,Green Light,N/A,069ff9fd654f2df3536fc8c8bcd6f2f53ec2e53d,98fbc42faedc02492397cb5962ea3a3ffc0a9243
6597,05/23/2023,Scott,Reper,7506 Harvey Street Panama City ,FL ,32404,Scott.Reper@gmail.com,Yellow Light,N/A,a36ae5e5cbd52249cb57965410480a15c48638ce,887309d048beef83ad3eabf2a79a64a389ab1c9f
6598,03/10/2020,Patricia,Heinbach,20097 Butterfield Drive Castro Valley ,CA ,94546,Patricia.Heinbach@gmail.com,Red Light,N/A,58443f5f93bdd257a5489fd5a9cde38d5bf7c666,64e095fe763fc62418378753f9402623bea9e227
6599,12/02/2022,James,Hughes,28250 Dickens Avenue Hayward ,CA ,94544,James.Hughes@gmail.com,Green Light,N/A,767ca2067a8a244b8419f7888c9a28fb244b62e4,0a57cb53ba59c46fc4b692527a38a87c78d84028
6600,04/21/2021,Sharon,Smith,4331 Foeburn Lane Louisville ,KY ,40207,Sharon.Smith@gmail.com,Red Light,N/A,21331c680384a0fd01f5ddb0b9dd7f6e6df6e760,d435a6cdd786300dff204ee7c2ef942d3e9034e2
6601,05/20/2020,Ida,Brown,3521 Stargate Circle Anchorage ,AK ,99517,Ida.Brown@gmail.com,Red Light,N/A,03f1da661003a73c7c58b12e1a8e5faf64a04cff,1b6453892473a467d07372d45eb05abc2031647a
6602,07/01/2020,Thelma,Merrill,3145 19th Avenue Court Greeley ,CO ,80631,Thelma.Merrill@gmail.com,Green Light,N/A,f83a1c683b438e3e884fad7fb2d060304ec12e54,632667547e7cd3e0466547863e1207a8c0c0c549
6603,07/24/2021,Diane,Holt,44 Downey Drive Manchester ,CT ,06040,Diane.Holt@gmail.com,Green Light,N/A,96191b0367c939d66ffbfb5fae6c394b6bb27853,1574bddb75c78a6fd2251d61e2993b5146201319
6604,01/29/2021,James,Cotton,646 Clinton Street Montgomery ,AL ,36108,James.Cotton@gmail.com,Yellow Light,N/A,e3066d05625757619ab83dc92041bcbeb218a512,7719a1c782a1ba91c031a682a0a2f8658209adbf
6605,01/04/2021,Donna,Bland,9712 Stream View Trail Louisville ,KY ,40258,Donna.Bland@gmail.com,Yellow Light,N/A,d6db8821cddd3b50f76b83f924c1692c3e2ee0a9,da4b9237bacccdf19c0760cab7aec4a8359010b0
6606,03/29/2021,Juan,Clemons,11522 Country Spring Court Cupertino ,CA ,95014,Juan.Clemons@gmail.com,Green Light,N/A,e6d9d400b4c140596119dd8bd246b2cd2eb89cdd,c1dfd96eea8cc2b62785275bca38ac261256e278
6607,02/17/2023,Penny,Fryberger,15238 North 65th Avenue Glendale ,AZ ,85306,Penny.Fryberger@gmail.com,Red Light,N/A,5d0377e65537ced0a003d0eded9b9de7ea876973,ac3478d69a3c81fa62e60f5c3696165a4e5e6ac4
6608,07/13/2021,Troy,Deacy,1783 Blakely Road Colchester ,VT ,05446,Troy.Deacy@gmail.com,Red Light,N/A,c0f81bb4ebe4f86db1064fe51f4d8eafede124b8,91032ad7bbcb6cf72875e8e8207dcfba80173f7c
6609,10/01/2022,Earl,Dunston,529 Barr Hill Road Greensboro ,VT ,05841,Earl.Dunston@gmail.com,Yellow Light,N/A,d545e7f311250da2f3387caa7fd50c3e037d4e66,f1f836cb4ea6efb2a0b1b99f41ad8b103eff4b59
6610,08/31/2021,Timothy,Whitley,8243 Daniels Purchase Way Millersville ,MD ,21108,Timothy.Whitley@gmail.com,Red Light,N/A,8b3baf12907f5ca9e3f45eb5c244aec0a925519f,902ba3cda1883801594b6e1b452790cc53948fda
6611,05/19/2021,Angela,Eubank,8041 Elton Street Glen Burnie ,MD ,21060,Angela.Eubank@gmail.com,Yellow Light,N/A,0b1a3457145e6467befddb4b1c7201650b8caf69,12c6fc06c99a462375eeb3f43dfd832b08ca9e17
6612,02/22/2023,Saul,Riley,1 Kempf Drive Easton ,MA ,02375,Saul.Riley@gmail.com,Red Light,N/A,9e04ba5cdb8ea900ad7afa9b8ffa963a3c5a778b,f1f836cb4ea6efb2a0b1b99f41ad8b103eff4b59
6613,04/08/2021,Gregory,Desilets,2835 Jed Road Escondido ,CA ,92027,Gregory.Desilets@gmail.com,Red Light,N/A,345ed682aa9c6f6dd3e395bc824a55ed53e1bea8,902ba3cda1883801594b6e1b452790cc53948fda
6614,04/14/2022,Gina,Holland,3904 Martagon Circle Anchorage ,AK ,99516,Gina.Holland@gmail.com,Red Light,N/A,3c5f3d9f5e1fcb40feaf2ef24b4a962449c4898c,7b52009b64fd0a2a49e6d8a939753077792b0554
6615,03/03/2021,John,Ross,2809 Rowland Avenue Thunderbolt ,GA ,31404,John.Ross@gmail.com,Green Light,N/A,19ca279c6ef4ca1198795d280aef64d07f3521ca,0286dd552c9bea9a69ecb3759e7b94777635514b
6616,01/07/2022,Joshua,Johnson,1002 Cedar Ridge Court Annapolis ,MD ,21403,Joshua.Johnson@gmail.com,Red Light,N/A,ac112f89c79fe234d635dbe2606681d10457b216,af3e133428b9e25c55bc59fe534248e6a0c0f17b
6617,04/15/2021,Steven,Goldschmidt,704 Crescent Road Nashville ,TN ,37205,Steven.Goldschmidt@gmail.com,Yellow Light,N/A,28f78d644812808b7397ab225a8fb701be5441f4,c1dfd96eea8cc2b62785275bca38ac261256e278
6618,06/06/2020,Stephen,Graham,5 Yerxa Road Cambridge ,MA ,02140,Stephen.Graham@gmail.com,Green Light,N/A,ed76176918b4867c7c814dfbec8079c55104ed0b,e1822db470e60d090affd0956d743cb0e7cdf113
6619,03/21/2020,Jennifer,Segura,9 South Pinyon Point Fayetteville ,AR ,72701,Jennifer.Segura@gmail.com,Yellow Light,N/A,c0f8f0d556690e9cb309afdfe3ca85c76fa83937,fb644351560d8296fe6da332236b1f8d61b2828a
6620,06/07/2022,Maria,Anderson,8501 Twin Gable Drive Montgomery ,AL ,36116,Maria.Anderson@gmail.com,Yellow Light,N/A,abe68fce8c3441fec69955859c3414101f8ad890,4d134bc072212ace2df385dae143139da74ec0ef
6621,10/13/2021,Harry,Taylor,5157 West Kerry Lane Glendale ,AZ ,85308,Harry.Taylor@gmail.com,Yellow Light,N/A,912e888bd445a73789500c11d4c4dc2eae443de7,bc33ea4e26e5e1af1408321416956113a4658763
6622,07/20/2020,Greg,Ross,7851 Snow View Drive Anchorage ,AK ,99507,Greg.Ross@gmail.com,Green Light,N/A,da25f7e775cc98dc41bcc83970439477e3c89ffc,632667547e7cd3e0466547863e1207a8c0c0c549
6623,08/07/2020,Richard,Castaneda,10881 Northforde Drive Cupertino ,CA ,95014,Richard.Castaneda@gmail.com,Green Light,N/A,1165b368e012a7603925d73329c09f39d7b9e02e,d435a6cdd786300dff204ee7c2ef942d3e9034e2
6624,02/27/2021,Darius,Sills,2944 Sheldon Jackson Street Anchorage ,AK ,99508,Darius.Sills@gmail.com,Yellow Light,N/A,b419d3c1cb38fd70d33fc7f680f11b0d878844f3,bd307a3ec329e10a2cff8fb87480823da114f8f4
6625,06/21/2022,Carol,Jochum,5458 30th Street Northwest Washington ,DC ,20015,Carol.Jochum@gmail.com,Red Light,N/A,08296545b65d2087b75e7c380b059fd084074354,da4b9237bacccdf19c0760cab7aec4a8359010b0
6626,08/08/2020,Thomas,Lopez,798 Airport Road Panama City ,FL ,32405,Thomas.Lopez@gmail.com,Green Light,N/A,fc2d60fcece82cf843aa9403c926c35554f04608,472b07b9fcf2c2451e8781e944bf5f77cd8457c8
6627,06/22/2021,Kenneth,Lykins,2807 Huxley Place Fremont ,CA ,94555,Kenneth.Lykins@gmail.com,Green Light,N/A,ef6ea9bdb67f6cf0482869fa3ba3c8855ebbbe14,fa35e192121eabf3dabf9f5ea6abdbcbc107ac3b
6628,05/16/2021,Michael,Amie,91 85th Avenue Fayetteville ,AR ,72704,Michael.Amie@gmail.com,Green Light,N/A,e8dd9bb4139299c3bfed61405096dfe0acf764c1,1b6453892473a467d07372d45eb05abc2031647a
6629,12/04/2022,Gerald,Livingstone,320 Northwest 22nd Street Oklahoma City ,OK ,73103,Gerald.Livingstone@gmail.com,Red Light,N/A,b80557fe630424229d5f8184bf2d47b055062730,92cfceb39d57d914ed8b14d0e37643de0797ae56
6630,06/08/2022,Daina,Lamar,1330 North Mission Boulevard Fayetteville ,AR ,72701,Daina.Lamar@gmail.com,Green Light,N/A,1ccd401c23a8a50f8463e38d114f4d878481b926,12c6fc06c99a462375eeb3f43dfd832b08ca9e17
6631,02/16/2021,Henry,Fuller,882 Plantation Way Montgomery ,AL ,36117,Henry.Fuller@gmail.com,Yellow Light,N/A,a4005adee51c97a5f8506d873917a9f5574bd643,5b384ce32d8cdef02bc3a139d4cac0a22bb029e8
6632,04/01/2022,Justin,Credi,595 West 15th Street Fayetteville ,AR ,72701,Justin.Credi@gmail.com,Green Light,N/A,9a86378bb119889c8735581af1dd6097cbfc92d6,1574bddb75c78a6fd2251d61e2993b5146201319
6633,04/23/2023,Nichole,Rowe,2611 Bluefield Avenue Nashville ,TN ,37214,Nichole.Rowe@gmail.com,Red Light,N/A,d57c45256204a39db154c48729fdcf9c328e426e,761f22b2c1593d0bb87e0b606f990ba4974706de
6634,06/04/2020,Colleen,Brumble,2313 Mansfield Avenue Del City ,OK ,73115,Colleen.Brumble@gmail.com,Red Light,N/A,c6fc3f9803c5b40f6f973657c65c1ae4143daa09,e1822db470e60d090affd0956d743cb0e7cdf113
6635,09/28/2021,Anna,Mock,4696 Bull Run Road Ashland City ,TN ,37015,Anna.Mock@gmail.com,Red Light,N/A,59b9de4d3c771a30e1e085b15c6b32a5a5be36db,fe2ef495a1152561572949784c16bf23abb28057
6636,01/22/2020,Priscilla,Wynn,27 Leary Drive Savannah ,GA ,31406,Priscilla.Wynn@gmail.com,Red Light,N/A,f6b4982184ee9e634575403814c243714b47f6c1,91032ad7bbcb6cf72875e8e8207dcfba80173f7c
6637,06/12/2021,Nichole,Hatcher,15 Taft Street Quincy ,MA ,02169,Nichole.Hatcher@gmail.com,Yellow Light,N/A,f03a09d85fef5838e83786521fc22000772c2751,bc33ea4e26e5e1af1408321416956113a4658763
6638,07/30/2022,Joyce,Carrousal,104 Bennington Street Lawrence ,MA ,01841,Joyce.Carrousal@gmail.com,Green Light,N/A,09c7b1c9d584c4e17bcb2e76f42a44b8aa3b4e9a,91032ad7bbcb6cf72875e8e8207dcfba80173f7c
6639,11/26/2020,Jonathan,Titus,36 Grove Street Manchester ,CT ,06042,Jonathan.Titus@gmail.com,Red Light,N/A,cdc6fe8e38a128db258800a69d7f477ad3f91182,b3f0c7f6bb763af1be91d9e74eabfeb199dc1f1f
6640,06/25/2023,Raymond,Soucy,112 Joyner Avenue Nashville ,TN ,37210,Raymond.Soucy@gmail.com,Green Light,N/A,308f5dd2c54c6c2d042e471144222fc500574736,e1822db470e60d090affd0956d743cb0e7cdf113
6641,01/31/2022,Gregg,Maxwell,249 Progress Drive Manchester ,CT ,06042,Gregg.Maxwell@gmail.com,Green Light,N/A,652cfb5ec560ef07eb75512b7d03829270340a07,fb644351560d8296fe6da332236b1f8d61b2828a
6642,05/01/2023,Donald,Turner,6022 West Alice Avenue Glendale ,AZ ,85302,Donald.Turner@gmail.com,Green Light,N/A,3c9e2d7232de97e0b0d866d38364d45a8574f009,d435a6cdd786300dff204ee7c2ef942d3e9034e2
6643,06/30/2020,Shane,Fairley,6729 North 54th Avenue Glendale ,AZ ,85301,Shane.Fairley@gmail.com,Green Light,N/A,70989fc25138a5a920bcd7f2d1da1207762629b0,bc33ea4e26e5e1af1408321416956113a4658763
6644,03/07/2020,Michael,Wueste,10774 West 54th Lane Arvada ,CO ,80002,Michael.Wueste@gmail.com,Yellow Light,N/A,abe448b8743baa426b3af460a812d7cfdf9823eb,632667547e7cd3e0466547863e1207a8c0c0c549
6645,04/09/2023,Jocelyn,Joachim,3425 North Futrall Drive Fayetteville ,AR ,72703,Jocelyn.Joachim@gmail.com,Yellow Light,N/A,455bbf852a0473ca46882aa3405f4d61624d9eef,91032ad7bbcb6cf72875e8e8207dcfba80173f7c
6646,12/26/2022,Wanda,Maxey,2905 Stonebridge Court Norman ,OK ,73071,Wanda.Maxey@gmail.com,Red Light,N/A,211d5847568204b0ded9aed7b5ffb42a68a2d07e,632667547e7cd3e0466547863e1207a8c0c0c549
6647,12/30/2022,Jeremy,Zigmond,159 Adams Street Manchester ,CT ,06040,Jeremy.Zigmond@gmail.com,Green Light,N/A,54f902dfaa53603ca54dd0d6a2b9891b7a7771f0,f6e1126cedebf23e1463aee73f9df08783640400
6648,04/27/2021,Larry,Baird,6002 Jo Danielle Place Louisville ,KY ,40291,Larry.Baird@gmail.com,Yellow Light,N/A,4a5a64008a242688d526fd2f90e0c651bcca91c7,f1f836cb4ea6efb2a0b1b99f41ad8b103eff4b59
6649,04/12/2022,Patricia,Maisel,2903 West 31st Avenue Anchorage ,AK ,99517,Patricia.Maisel@gmail.com,Red Light,N/A,a86078f572460b6594101efac0f0889ca4979840,d435a6cdd786300dff204ee7c2ef942d3e9034e2
6650,11/07/2021,Ronald,Frisch,2812 Jasper Street Southeast Washington ,DC ,20020,Ronald.Frisch@gmail.com,Green Light,N/A,753fc8e5bb1d8a0a2a0ce80777239b7b2e7200ad,ca3512f4dfa95a03169c5a670a4c91a19b3077b4
6651,02/21/2021,Janice,Hofer,901 Samson Road Saint Albans City ,VT ,05478,Janice.Hofer@gmail.com,Red Light,N/A,88d5e7e78cb2976ce98b7300a7ed76d5ac285c50,1b6453892473a467d07372d45eb05abc2031647a
6652,03/30/2022,Raymond,Cumberbatch,3537 West Chevaux Drive Fayetteville ,AR ,72704,Raymond.Cumberbatch@gmail.com,Yellow Light,N/A,c1ddef1d05f4b64bf780317f691f625c5fc97d38,22d200f8670dbdb3e253a90eee5098477c95c23d
6653,05/05/2021,Brenda,Mcknight,6514 West Golden Lane Glendale ,AZ ,85302,Brenda.Mcknight@gmail.com,Yellow Light,N/A,fb51b18558f752d38458a1ca91f713d55cdc3a5e,bc33ea4e26e5e1af1408321416956113a4658763
6654,06/03/2022,Jeffrey,Kirkpatrick,1701 18th Avenue South Nashville ,TN ,37212,Jeffrey.Kirkpatrick@gmail.com,Yellow Light,N/A,1a4d14a38463198076c7d32b055f8ce75eb20cad,5b384ce32d8cdef02bc3a139d4cac0a22bb029e8
6655,04/26/2023,Anita,Jones,4602 West Luke Avenue Glendale ,AZ ,85301,Anita.Jones@gmail.com,Green Light,N/A,a5c557e66f7d45c60893f4817b55f9e00cd4333a,356a192b7913b04c54574d18c28d46e6395428ab
6656,10/17/2020,Melissa,Truman,1605 Remington Road Edmond ,OK ,73034,Melissa.Truman@gmail.com,Green Light,N/A,98fae239a9deb35b4bdb51d5bd00ff297fcb43a1,4d134bc072212ace2df385dae143139da74ec0ef
6657,04/27/2022,William,Grubb,1709 7th Avenue Northwest Ardmore ,OK ,73401,William.Grubb@gmail.com,Red Light,N/A,0546f1d06d025c5394d4976d25f847dc89efcade,472b07b9fcf2c2451e8781e944bf5f77cd8457c8
6658,06/04/2022,Robert,May,3118 Sora Avenue Louisville ,KY ,40213,Robert.May@gmail.com,Red Light,N/A,c1c49d129babac9aab8813920da288913346d6c8,0a57cb53ba59c46fc4b692527a38a87c78d84028
6659,08/23/2022,Orval,Veile,260 Rio Del Mar Boulevard Aptos ,CA ,95003,Orval.Veile@gmail.com,Yellow Light,N/A,ca7be03975681960cdb93311792be3a2c31cb7b8,98fbc42faedc02492397cb5962ea3a3ffc0a9243
6660,08/01/2020,Douglas,Seidel,439 Crestmont Drive Oakland ,CA ,94619,Douglas.Seidel@gmail.com,Green Light,N/A,e5d14d62e6afdde3584296432ac4d3726fb19ce0,fa35e192121eabf3dabf9f5ea6abdbcbc107ac3b
6661,11/02/2022,Daniel,Alaniz,1736 81st Avenue Oakland ,CA ,94621,Daniel.Alaniz@gmail.com,Yellow Light,N/A,f7631f941557af4bd809b708fa00da00ac0c0473,cb7a1d775e800fd1ee4049f7dca9e041eb9ba083
6662,04/30/2020,Aaron,Gomez,1643 North Jordan Lane Fayetteville ,AR ,72703,Aaron.Gomez@gmail.com,Red Light,N/A,fcfa47b76f97c8dea51b256489c5f636c8f378ba,12c6fc06c99a462375eeb3f43dfd832b08ca9e17
6663,12/20/2022,William,Valdez,1424 Winter Avenue Louisville ,KY ,40204,William.Valdez@gmail.com,Yellow Light,N/A,2ec6019619e5bab7d4d58f0e80a45f95e99ada6b,12c6fc06c99a462375eeb3f43dfd832b08ca9e17
6664,09/29/2020,Daniel,Mikolajczyk,4250 North Valley Lake Drive Fayetteville ,AR ,72703,Daniel.Mikolajczyk@gmail.com,Green Light,N/A,53c09754d617ec718e9b3fce0baffe8af7cd812f,b3f0c7f6bb763af1be91d9e74eabfeb199dc1f1f
6665,11/05/2021,Marina,Stoudt,3835 Oakes Drive Hayward ,CA ,94542,Marina.Stoudt@gmail.com,Yellow Light,N/A,657c2440a334f37ce144b1d029f073abc5373539,cb4e5208b4cd87268b208e49452ed6e89a68e0b8
6666,01/26/2020,Mary,Hanson,3521 Stargate Circle Anchorage ,AK ,99517,Mary.Hanson@gmail.com,Yellow Light,N/A,1040aa610370c7e1f8e45a07f83a62b787c88825,bc33ea4e26e5e1af1408321416956113a4658763
6667,06/03/2021,Charles,Burden,2315 Kezey Court Crofton ,MD ,21114,Charles.Burden@gmail.com,Red Light,N/A,37df39bc1be61be38aa54a5634ab1e8738005551,d435a6cdd786300dff204ee7c2ef942d3e9034e2
6668,02/28/2023,Diane,Murphy,6420 Via Baron Rancho Palos Verdes ,CA ,90275,Diane.Murphy@gmail.com,Red Light,N/A,6a4b2e0fa1a8528532017819ddd97db05696ed46,c1dfd96eea8cc2b62785275bca38ac261256e278
6669,07/31/2022,Benjamin,Davis,8532 Ingalls Circle Arvada ,CO ,80003,Benjamin.Davis@gmail.com,Yellow Light,N/A,e9380c8e88c6392253542be66a73ac19c94da443,fe2ef495a1152561572949784c16bf23abb28057
6670,02/14/2021,Dave,Cavazos,4250 North Valley Lake Drive Fayetteville ,AR ,72703,Dave.Cavazos@gmail.com,Red Light,N/A,040b4a302cdd0131aa941ce28d96e624334d5a9e,7b52009b64fd0a2a49e6d8a939753077792b0554
6671,11/17/2022,Sara,Morris,1456 North Coghill Drive Fayetteville ,AR ,72704,Sara.Morris@gmail.com,Yellow Light,N/A,9c677f97d813db8be7018771455c50148eb93329,4d134bc072212ace2df385dae143139da74ec0ef
6672,09/13/2022,Amanda,Tovar,19 Heritage Oakland ,CA ,94605,Amanda.Tovar@gmail.com,Red Light,N/A,bb6dfbb3807b4c53aa64b7ccc140358d4d159e4e,0ade7c2cf97f75d009975f4d720d1fa6c19f4897
6673,03/01/2021,Craig,Bayly,8772 West 79th Avenue Arvada ,CO ,80005,Craig.Bayly@gmail.com,Yellow Light,N/A,8aa29d193a0e7e45ad2ab226b66d994b0a6f007f,cb7a1d775e800fd1ee4049f7dca9e041eb9ba083
6674,02/14/2023,Julia,Thomas,14213 Doc Hawley Street Louisville ,KY ,40245,Julia.Thomas@gmail.com,Red Light,N/A,8f5647c0f7156f4ec852487693a165e3af1a5029,e1822db470e60d090affd0956d743cb0e7cdf113
6675,10/13/2022,Maria,Gosnell,4216 Lorraine Street Panama City Beach ,FL ,32408,Maria.Gosnell@gmail.com,Green Light,N/A,77b8aa4dde52fdb959077b5504167d3fabeb66de,887309d048beef83ad3eabf2a79a64a389ab1c9f
6676,12/30/2020,James,Whittle,2209 Florida Avenue Savannah ,GA ,31404,James.Whittle@gmail.com,Red Light,N/A,290f0d8f37d57cfc226fac7c68b66ef9ca6b2ce2,0a57cb53ba59c46fc4b692527a38a87c78d84028
6677,07/28/2022,Mark,Smith,1030 Lake Claire Drive Annapolis ,MD ,21409,Mark.Smith@gmail.com,Red Light,N/A,95cecf4879271a06907f6db27c3618c15531b0ae,b1d5781111d84f7b3fe45a0852e59758cd7a87e5
6678,05/01/2023,Dale,Hurt,3373 Runnymede Place Northwest Washington ,DC ,20015,Dale.Hurt@gmail.com,Green Light,N/A,4fd6eda5a0692e11d681f2904678bfbd1eaed37b,7b52009b64fd0a2a49e6d8a939753077792b0554
6679,05/03/2020,Dave,Christensen,4907 Roger Drive Anchorage ,AK ,99507,Dave.Christensen@gmail.com,Green Light,N/A,e67fd28019777bf903f9360fe96cf864c81d7cd4,0ade7c2cf97f75d009975f4d720d1fa6c19f4897
6680,11/30/2020,Maxine,Shaw,9 Montello Street Brockton ,MA ,02301,Maxine.Shaw@gmail.com,Yellow Light,N/A,b6452de04409e7b5f8ed8eafdfd356b3be22f2e2,1b6453892473a467d07372d45eb05abc2031647a
6681,02/06/2022,Margaret,Rowland,5600 Carmichael Road Montgomery ,AL ,36117,Margaret.Rowland@gmail.com,Yellow Light,N/A,4d84e04fe39ecce5c3ae3c98a07486fb95b7fcc1,98fbc42faedc02492397cb5962ea3a3ffc0a9243
6682,10/12/2020,Dorothy,Stamm,1054 Overton Lea Road Nashville ,TN ,37220,Dorothy.Stamm@gmail.com,Green Light,N/A,7b5b7a273bfe81b873262592b089b35d2924a710,fb644351560d8296fe6da332236b1f8d61b2828a
